"","tipo","Barrio","cant_hab","cant_bath","superficie","precio"
"25357","Departamento","Palermo",4,1,82,315000
"25358","Departamento","Palermo",1,1,34,112125
"25359","Departamento","Palermo",1,1,34,106621
"25360","Departamento","Palermo",1,1,128,396991
"25361","Departamento","Palermo",1,1,53,153667
"25362","Departamento","Palermo",1,1,35,112125
"25363","Departamento","Palermo",1,1,35,108542
"25364","Departamento","Palermo",1,1,34,107952
"25365","Departamento","Palermo",1,1,34,112125
"25366","Departamento","Palermo",1,1,34,112125
"25367","Departamento","Palermo",1,1,34,112125
"25368","Departamento","Palermo",1,1,35,112125
"25369","Departamento","Palermo",1,1,35,112125
"25370","Departamento","Palermo",1,1,34,108712
"25371","Departamento","Palermo",1,1,34,112125
"25372","Departamento","Palermo",1,1,35,106610
"25373","Departamento","Palermo",1,1,35,112125
"25374","Departamento","Palermo",1,1,35,111764
"25375","Departamento","Palermo",1,1,63,164920
"25376","Departamento","Palermo",1,1,35,112125
"25377","Departamento","Palermo",1,1,35,111086
"25378","Departamento","Palermo",1,1,132,255932
"25379","Departamento","Palermo",1,1,128,255932
"25380","Departamento","Palermo",2,1,61,210000
"25381","Departamento","Palermo",1,1,34,110069
"25382","Departamento","Palermo",1,1,34,112125
"25383","Departamento","Palermo",3,1,87,360000
"25384","Departamento","Palermo",1,1,35,112125
"25385","Departamento","Palermo",1,1,34,112125
"25386","Departamento","Palermo",3,2,178,355000
"25387","Departamento","Palermo",1,1,35,112125
"25388","Departamento","Palermo",1,1,32,104392
"25389","Departamento","Palermo",1,1,35,112125
"25390","Departamento","Palermo",1,1,35,112125
"25391","Departamento","Palermo",1,1,38,115000
"25392","Departamento","Palermo",2,1,29,100000
"25393","Departamento","Palermo",1,1,34,112125
"25394","Departamento","Palermo",1,1,35,107281
"25395","Departamento","Palermo",4,5,166,720000
"25396","Departamento","Palermo",2,1,47,138000
"25397","Departamento","Palermo",1,1,34,106455
"25398","Departamento","Palermo",1,1,34,106621
"25399","Departamento","Palermo",1,1,35,109344
"25400","Departamento","Palermo",1,1,53,155607
"25401","Departamento","Palermo",1,1,35,112125
"25402","Departamento","Palermo",1,1,40,138203
"25403","Departamento","Palermo",1,1,63,166860
"25404","Departamento","Palermo",1,1,35,110613
"25405","Departamento","Palermo",1,1,35,108950
"25406","Departamento","Palermo",1,1,114,370326
"25407","Departamento","Palermo",1,1,35,101917
"25408","Departamento","Palermo",1,1,105,268972
"25409","Departamento","Palermo",2,1,70,260000
"25410","Departamento","Palermo",5,2,187,910000
"25411","Departamento","Palermo",1,1,128,405438
"25412","Departamento","Palermo",1,1,128,255932
"25413","Departamento","Palermo",1,1,34,112125
"25414","Departamento","Belgrano",1,1,33,92500
"25415","Departamento","Belgrano",3,1,65,275000
"25416","Departamento","Belgrano",3,1,53,138000
"25417","Departamento","Belgrano",2,1,48,135000
"25418","Departamento","Belgrano",3,2,91,298000
"25419","Departamento","Belgrano",4,3,232,780000
"25420","Departamento","Belgrano",4,3,130,640000
"25421","Departamento","Belgrano",2,1,45,109000
"25422","Departamento","Belgrano",2,1,89,235000
"25423","Departamento","Belgrano",1,1,33,92500
"25424","Departamento","Belgrano",2,1,51,134000
"25425","Departamento","Belgrano",1,1,47,185000
"25426","Departamento","Belgrano",3,1,70,209000
"25427","Departamento","Belgrano",3,1,52,159000
"25428","Departamento","Belgrano",3,2,73,270000
"25429","Departamento","Belgrano",4,3,179,660000
"25430","Departamento","Belgrano",4,1,126,310000
"25431","Departamento","Belgrano",5,2,187,910000
"25432","Departamento","Belgrano",3,1,86,225000
"25433","Departamento","Belgrano",2,1,40,95000
"25434","Departamento","Belgrano",4,3,130,640000
"25435","Departamento","Belgrano",2,1,45,109000
"25436","Departamento","Belgrano",2,1,34,105000
"25437","Departamento","Belgrano",3,4,190,615000
"25438","Departamento","Belgrano",3,1,58,148000
"25439","Departamento","Belgrano",4,3,130,640000
"25440","Departamento","Belgrano",2,1,89,270000
"25441","Departamento","Congreso",2,1,42,72000
"25442","Departamento","Recoleta",3,1,67,190000
"25443","Departamento","Recoleta",4,3,137,450000
"25444","Departamento","Recoleta",2,1,44,125000
"25445","Departamento","Recoleta",1,1,53,210100
"25446","Departamento","Recoleta",4,5,166,720000
"25447","Departamento","Recoleta",1,1,29,76000
"25448","Departamento","Recoleta",6,3,182,550000
"25449","Departamento","Recoleta",2,3,120,385000
"25450","Departamento","Recoleta",2,1,59,300468
"25451","Departamento","Recoleta",1,1,46,160600
"25452","Departamento","Recoleta",3,1,102,197000
"25453","Departamento","Saavedra",2,1,43,142000
"25454","Departamento","Saavedra",2,1,43,126000
"25455","Departamento","Balvanera",5,2,98,223000
"25456","Departamento","Caballito",2,1,40,98000
"25457","Departamento","Caballito",3,1,98,195000
"25458","Departamento","Caballito",1,1,34,84403
"25459","Departamento","Caballito",4,3,105,269500
"25460","Departamento","Caballito",1,1,36,93455
"25461","Departamento","Caballito",1,1,34,84403
"25462","Departamento","Caballito",4,2,149,499000
"25463","Departamento","Caballito",1,1,37,91451
"25464","Departamento","Caballito",4,3,118,299500
"25465","Departamento","Caballito",1,1,36,88818
"25466","Departamento","Caballito",1,1,35,84665
"25467","Departamento","Caballito",1,1,98,171184
"25468","Departamento","Caballito",1,1,63,104104
"25469","Departamento","Caballito",1,1,35,84665
"25470","Departamento","Caballito",1,1,37,91451
"25471","Departamento","Caballito",2,1,49,145000
"25472","Departamento","Caballito",1,1,98,167656
"25473","Departamento","Caballito",1,1,34,88818
"25474","Departamento","Caballito",1,1,30,82000
"25475","Departamento","Caballito",1,1,71,153758
"25476","Departamento","Monserrat",1,1,50,74500
"25477","Departamento","San Telmo",1,1,35,93019
"25478","Departamento","San Telmo",1,1,35,87652
"25479","Departamento","San Telmo",1,1,35,100370
"25480","Departamento","San Telmo",1,1,35,108742
"25481","Departamento","San Telmo",1,1,36,100948
"25482","Departamento","San Telmo",1,1,36,98497
"25483","Departamento","San Telmo",1,1,36,98385
"25484","Departamento","San Telmo",1,1,35,93019
"25485","Departamento","San Telmo",1,1,36,100174
"25486","Departamento","San Telmo",1,1,35,106764
"25487","Departamento","San Telmo",1,1,35,88970
"25488","Departamento","San Telmo",1,1,35,100370
"25489","Departamento","San Telmo",1,1,38,82607
"25490","Departamento","San Telmo",1,1,36,96596
"25491","Departamento","San Telmo",1,1,35,89441
"25492","Departamento","San Telmo",1,1,36,100174
"25493","Departamento","San Telmo",1,1,35,100833
"25494","Departamento","San Telmo",1,1,36,87092
"25495","Departamento","San Telmo",1,1,36,96707
"25496","Departamento","San Telmo",1,1,36,91334
"25497","Departamento","San Telmo",1,1,38,95177
"25498","Departamento","San Telmo",1,1,36,98385
"25499","Departamento","San Telmo",1,1,35,108742
"25500","Departamento","San Telmo",1,1,36,108866
"25501","Departamento","San Telmo",1,1,36,106886
"25502","Departamento","San Telmo",1,1,35,98856
"25503","Departamento","San Telmo",1,1,35,102810
"25504","Departamento","San Telmo",1,1,38,91585
"25505","Departamento","San Telmo",1,1,38,87994
"25506","Departamento","San Telmo",1,1,36,93125
"25507","Departamento","San Telmo",1,1,36,100288
"25508","Departamento","San Telmo",1,1,35,102810
"25509","Departamento","San Telmo",1,1,35,104787
"25510","Departamento","San Telmo",1,1,35,100833
"25511","Departamento","San Telmo",1,1,35,94808
"25512","Departamento","San Telmo",1,1,35,106764
"25513","Departamento","San Telmo",1,1,36,89072
"25514","Departamento","San Telmo",1,1,36,95010
"25515","Departamento","San Telmo",1,1,36,98385
"25516","Departamento","San Telmo",1,1,36,89543
"25517","Departamento","San Telmo",1,1,38,89790
"25518","Departamento","San Telmo",1,1,38,98769
"25519","Departamento","San Telmo",1,1,38,86198
"25520","Departamento","San Telmo",1,1,38,84402
"25521","Departamento","San Telmo",1,1,36,98969
"25522","Departamento","San Telmo",1,1,36,101124
"25523","Departamento","San Telmo",4,1,130,180000
"25524","Departamento","San Telmo",1,1,35,94808
"25525","Departamento","San Telmo",1,1,38,93914
"25526","Departamento","San Telmo",1,1,36,98385
"25527","Departamento","San Telmo",1,1,38,96973
"25528","Departamento","San Telmo",1,1,35,89441
"25529","Departamento","San Telmo",1,1,36,87752
"25530","Departamento","San Telmo",1,1,35,91230
"25531","Departamento","San Telmo",1,1,36,96596
"25532","Departamento","San Telmo",1,1,36,104907
"25533","Departamento","San Telmo",1,1,38,93381
"25534","Departamento","San Telmo",1,1,36,98385
"25535","Departamento","San Telmo",1,1,36,94916
"25536","Departamento","Colegiales",2,1,50,159000
"25537","Departamento","Colegiales",4,1,60,180000
"25538","Departamento","Colegiales",3,2,100,270000
"25539","Departamento","Colegiales",2,1,37,113000
"25540","Departamento","Colegiales",3,2,73,270000
"25541","Departamento","Barrio Norte",4,1,80,250000
"25542","Departamento","Barrio Norte",2,1,47,138000
"25543","Departamento","Barrio Norte",2,1,65,188000
"25544","Departamento","Barrio Norte",1,1,28,120000
"25545","Departamento","Barrio Norte",4,1,108,368000
"25546","Departamento","Barrio Norte",4,5,166,720000
"25547","Departamento","San Nicolás",1,1,60,115000
"25548","Departamento","San Nicolás",4,1,123,272000
"25549","Departamento","Villa Crespo",1,1,35,105000
"25550","Departamento","Villa Crespo",1,1,38,93000
"25551","Departamento","Villa Crespo",2,1,52,158000
"25552","Departamento","Villa Crespo",3,1,42,99000
"25553","Departamento","Villa Devoto",1,1,39,98000
"25554","Departamento","Puerto Madero",1,1,47,147700
"25555","Departamento","Puerto Madero",5,4,244,890000
"25556","Departamento","San Cristobal",3,2,95,230000
"25557","Departamento","Villa Urquiza",1,1,38,125000
"25558","Departamento","Villa Urquiza",3,3,100,290000
"25559","Departamento","Villa Urquiza",2,1,47,110000
"25560","Departamento","Villa Urquiza",1,1,46,97000
"25561","Departamento","Villa Urquiza",1,1,45,136111
"25562","Departamento","Villa Urquiza",1,1,36,95000
"25563","Departamento","Parque Chacabuco",2,1,59,108000
"25564","Departamento","Centro / Microcentro",1,1,29,76000
"25565","PH","Parque Chas",2,1,90,145000
"25566","PH","Parque Chas",2,1,45,139000
"25567","PH","Monte Castro",2,1,57,115000
"25568","PH","Monte Castro",2,1,40,78000
"25569","Departamento","Abasto",1,1,32,110000
"25570","Departamento","Nuñez",2,1,35,95000
"25571","Departamento","Nuñez",1,1,40,126500
"25572","Departamento","Almagro",2,1,45,105000
"25573","Departamento","Almagro",2,1,39,135000
"25574","Departamento","Coghlan",2,1,76,133000
"25575","Departamento","Coghlan",2,1,71,114700
"25576","Departamento","Coghlan",2,1,45,150000
"25577","Departamento","Liniers",2,1,50,125000
"25578","Departamento","Palermo",2,1,45,135000
"25579","Departamento","Palermo",2,1,49,159500
"25580","Departamento","Palermo",2,1,92,166000
"25581","Departamento","Palermo",2,1,107,490000
"25582","Departamento","Palermo",2,1,42,112000
"25583","Departamento","Palermo",2,1,50,190000
"25584","Departamento","Palermo",2,1,88,385000
"25585","Departamento","Palermo",2,1,38,120000
"25586","Departamento","Palermo",2,1,40,147000
"25587","Departamento","Palermo",2,1,60,160000
"25588","Departamento","Palermo",2,1,48,156000
"25589","Departamento","Palermo",2,1,40,130000
"25590","Departamento","Palermo",2,1,59,300000
"25591","Departamento","Barracas",2,1,50,122000
"25592","Departamento","Belgrano",1,1,35,119900
"25593","Departamento","Belgrano",2,1,46,180000
"25594","Departamento","Belgrano",2,1,41,130000
"25595","Departamento","Belgrano",2,2,51,158000
"25596","Departamento","Belgrano",2,1,40,150000
"25597","Departamento","Floresta",2,1,58,135000
"25598","Departamento","Floresta",2,1,58,127600
"25599","Departamento","Recoleta",2,1,52,145000
"25600","Departamento","Recoleta",2,1,42,145000
"25601","Departamento","Recoleta",2,1,36,95000
"25602","Departamento","Recoleta",2,2,60,370000
"25603","Departamento","Recoleta",2,1,34,137000
"25604","Departamento","Saavedra",2,1,58,157800
"25605","Departamento","Saavedra",2,2,58,157800
"25606","Departamento","Balvanera",2,1,38,104000
"25607","Departamento","Balvanera",3,1,55,139000
"25608","Departamento","Balvanera",3,1,64,120000
"25609","Departamento","Balvanera",2,1,36,80000
"25610","Departamento","Caballito",2,1,48,139500
"25611","Departamento","Caballito",2,1,109,220000
"25612","Departamento","Caballito",1,1,34,91900
"25613","Departamento","Caballito",2,1,46,115000
"25614","Departamento","Chacarita",2,1,34,80000
"25615","Departamento","Monserrat",1,1,43,88000
"25616","Departamento","San Telmo",2,1,48,99312
"25617","Departamento","San Telmo",2,1,48,107257
"25618","Departamento","San Telmo",2,1,48,101298
"25619","Departamento","San Telmo",2,1,48,89381
"25620","Departamento","San Telmo",2,1,48,105271
"25621","Departamento","San Telmo",2,1,48,91367
"25622","Departamento","San Telmo",2,1,49,115000
"25623","Departamento","San Telmo",2,1,48,87394
"25624","Departamento","San Telmo",2,1,48,103284
"25625","Departamento","Colegiales",2,1,34,80000
"25626","Departamento","Colegiales",3,1,68,187000
"25627","Departamento","Villa Luro",2,1,44,109000
"25628","Departamento","Barrio Norte",2,1,49,159500
"25629","Departamento","Barrio Norte",2,1,34,89900
"25630","Departamento","Barrio Norte",2,1,31,87000
"25631","Departamento","Barrio Norte",2,1,36,99500
"25632","Departamento","Barrio Norte",2,1,36,95000
"25633","Departamento","Villa Crespo",1,1,33,86000
"25634","Departamento","Villa Crespo",1,1,36,89000
"25635","Departamento","Villa Crespo",2,1,44,110000
"25636","Departamento","Villa Crespo",2,1,35,115000
"25637","Departamento","Villa Crespo",2,1,55,185000
"25638","Departamento","Villa Crespo",1,1,45,138000
"25639","Departamento","Villa Crespo",2,1,51,120000
"25640","Departamento","Villa Crespo",1,1,41,114800
"25641","Departamento","Villa Crespo",1,1,41,106000
"25642","Departamento","Villa Devoto",2,2,56,170000
"25643","Departamento","Puerto Madero",2,1,103,435000
"25644","Departamento","Puerto Madero",2,2,67,320000
"25645","Departamento","Villa Urquiza",1,1,96,135000
"25646","Departamento","Villa Urquiza",2,1,50,170000
"25647","Departamento","Villa Urquiza",2,1,51,152000
"25648","Departamento","Villa Urquiza",2,1,49,150848
"25649","Departamento","Villa Urquiza",1,1,39,123000
"25650","Departamento","Villa Urquiza",1,1,39,120000
"25651","Departamento","Villa Santa Rita",2,1,40,95000
"25652","Departamento","Villa General Mitre",2,1,40,95000
"25653","Departamento","Villa General Mitre",2,1,44,128000
"25654","PH","Abasto",4,2,136,250000
"25655","PH","Liniers",3,1,60,150000
"25656","PH","Paternal",3,1,57,140000
"25657","PH","Paternal",3,1,97,168900
"25658","PH","Caballito",3,1,61,137000
"25659","PH","San Telmo",3,1,60,92000
"25660","PH","Colegiales",3,2,100,270000
"25661","PH","Parque Patricios",3,2,244,240000
"25662","PH","Villa del Parque",3,1,200,260000
"25663","PH","Parque Avellaneda",3,1,100,142000
"25664","PH","Parque Avellaneda",3,1,76,110000
"25665","PH","Villa Pueyrredón",3,1,100,220000
"25666","Casa","Coghlan",3,1,165,359000
"25667","Casa","Villa Pueyrredón",3,2,82,179000
"25668","Departamento","Boca",3,1,58,88000
"25669","Departamento","Flores",3,1,59,144900
"25670","Departamento","Flores",3,1,55,106000
"25671","Departamento","Nuñez",3,2,76,280000
"25672","Departamento","Retiro",3,2,200,335000
"25673","Departamento","Retiro",3,2,52,125000
"25674","Departamento","Retiro",3,1,108,320000
"25675","Departamento","Almagro",4,2,113,200000
"25676","Departamento","Almagro",3,1,64,133000
"25677","Departamento","Almagro",3,1,45,105000
"25678","Departamento","Coghlan",3,1,62,179000
"25679","Departamento","Coghlan",3,1,56,145000
"25680","Departamento","Palermo",3,1,92,299000
"25681","Departamento","Palermo",3,2,90,260000
"25682","Departamento","Palermo",3,1,58,158000
"25683","Departamento","Palermo",4,3,188,496000
"25684","Departamento","Palermo",3,1,71,178000
"25685","Departamento","Palermo",2,1,39,115000
